country	Thailand	14.8971921	100.83273
country	China:Hubei,Wuhan	30.583332	114.283333
country	China:Zhejiang	29.868336	121.543991
country	Uruguay	-32.522779	-56.164532
country	Tunisia	36.862499	10.195556
country	Italy	41.902782	12.496366
country	France	48.864716	2.349014
country	Germany	52.520008	13.404954
country	Brazil	-10.3333332	-53.1999999
country	Australia:Victoria	-37.020100	144.964600
country	USA:NY	40.730610	-73.935242
country	USA:Washington,AdamsCounty	38.888611	-77.004723
